Table allocation done 1 time(s), state = INITIAL
Number of stages in table allocation: 9
  Number of stages for ingress table allocation: 9
  Number of stages for egress table allocation: 0
Critical path length through the table dependency graph: 8
Number of tables allocated: 75
+-------+-----------------+------------------------------------------+
| Stage | Min / Max Stage |                Table Name                |
|   3   |    [ 3, 7 ]     |         Ingress.tbl_state_decode         |
|   4   |    [ 3, 7 ]     |          Ingress.tbl_txn_active          |
|   4   |   [ 4, 11 ]     | tbl_case_a_defense3_repair_candidate2124 |
|   5   |    [ 4, 8 ]     | tbl_case_a_defense3_repair_candidate2114 |
|   5   |    [ 4, 9 ]     | tbl_case_a_defense3_repair_candidate2112 |
|   6   |    [ 5, 9 ]     |       Ingress.tbl_deadline_expiry        |
|   6   |   [ 5, 10 ]     |                 cond-64                  |
|   6   |   [ 5, 10 ]     |                 cond-79                  |
|   6   |   [ 5, 10 ]     | tbl_case_a_defense3_repair_candidate2138 |
|   6   |   [ 5, 10 ]     |                 cond-66                  |
|   6   |   [ 5, 10 ]     |              tbl_to_block_0              |
|   6   |   [ 5, 10 ]     |               tbl_to_block               |
|   6   |   [ 5, 10 ]     |                 cond-69                  |
|   6   |   [ 5, 10 ]     |                 cond-72                  |
|   6   |   [ 5, 10 ]     |              tbl_to_hold_0               |
|   6   |   [ 5, 10 ]     | tbl_case_a_defense3_repair_candidate2256 |
|   6   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2263 |
|   6   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2159 |
|   6   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2152 |
|   6   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2271 |
|   6   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2291 |
|   7   |   [ 6, 10 ]     | tbl_case_a_defense3_repair_candidate2247 |
|   7   |   [ 6, 10 ]     | tbl_case_a_defense3_repair_candidate2156 |
|   7   |   [ 6, 10 ]     | tbl_case_a_defense3_repair_candidate2165 |
|   7   |   [ 6, 10 ]     | tbl_case_a_defense3_repair_candidate2311 |
|   7   |   [ 6, 10 ]     | tbl_case_a_defense3_repair_candidate2315 |
|   7   |   [ 6, 10 ]     | tbl_case_a_defense3_repair_candidate2319 |
|   7   |   [ 6, 11 ]     | tbl_case_a_defense3_repair_candidate2326 |
|   7   |   [ 6, 11 ]     |              tbl_to_block_1              |
|   7   |   [ 6, 11 ]     | tbl_case_a_defense3_repair_candidate2324 |
|   7   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2295 |
|   7   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2274 |
|   7   |   [ 5, 11 ]     |              tbl_arm_clone               |
|   7   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2276 |
|   7   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2284 |
|   7   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2196 |
|   7   |   [ 5, 11 ]     |               tbl_to_hold                |
|   8   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2230 |
|   8   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2237 |
|   8   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2344 |
|   8   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2362 |
|   8   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2367 |
|   8   |   [ 6, 11 ]     | tbl_case_a_defense3_repair_candidate2363 |
|   8   |   [ 6, 11 ]     | tbl_case_a_defense3_repair_candidate2364 |
|   8   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2350 |
|   8   |   [ 5, 11 ]     | tbl_case_a_defense3_repair_candidate2352 |
|   8   |   [ 7, 11 ]     | tbl_case_a_defense3_repair_candidate2377 |
|   8   |   [ 7, 11 ]     | tbl_case_a_defense3_repair_candidate2376 |
|   8   |   [ 7, 11 ]     | tbl_case_a_defense3_repair_candidate2375 |
+-------+-----------------+------------------------------------------+

NOTES:  - A '*' next to the min / max stage column indicates the table is placed outside its allowed scope

